Dates,Spot A,Vol A,Spot B,Vol B,Spot C,Vol C
2017-09-29 00:00:00,38.53,25.085,138.5752,18.274,95.51,19.727
2017-10-02 00:00:00,38.453,25.49,140.0844,18.122,96.84,19.684
2017-10-03 00:00:00,38.62,25.659,140.199,18.192,97.35,19.801
2017-10-04 00:00:00,38.37,25.293,139.9124,18.222,96.36,19.926
2017-10-05 00:00:00,38.848,25.297,140.1417,18.002,97.09,20.168
2017-10-06 00:00:00,38.825,25.208,139.9124,18.02,96.92,20.107
2017-10-09 00:00:00,38.96,24.759,140.7816,17.933,96.41,20.46
2017-10-10 00:00:00,38.975,24.985,141.8419,17.892,97.13,20.118
2017-10-11 00:00:00,39.138,24.949,141.0013,18.048,96.84,19.965
2017-10-12 00:00:00,39,24.797,140.4378,18.058,95.99,20.05
2017-10-13 00:00:00,39.248,24.585,140.5046,17.913,95.86,19.471
2017-10-16 00:00:00,39.97,24.685,140.2467,17.92,97.84,19.437
2017-10-17 00:00:00,40.118,24.811,139.9697,18.033,97.62,19.836
2017-10-18 00:00:00,39.94,24.732,152.3773,17.683,97.99,19.611
2017-10-19 00:00:00,38.995,25.469,153.6859,17.717,98.11,19.886
2017-10-20 00:00:00,39.063,25.51,154.8034,17.584,99.51,19.803
2017-10-23 00:00:00,39.043,25.512,152.3964,17.879,99.34,20.011
2017-10-24 00:00:00,39.275,25.276,148.891,18.088,100.92,20.374
2017-10-25 00:00:00,39.103,25.461,146.6177,18.333,101.02,20.62
2017-10-26 00:00:00,39.353,25.248,146.7132,18.341,101.74,20.552
2017-10-27 00:00:00,40.763,25.047,146.7896,18.47,101.77,20.687
2017-10-30 00:00:00,41.68,24.998,147.4391,18.481,101.41,20.68
2017-10-31 00:00:00,42.26,25.504,147.1526,18.726,100.61,20.78
2017-11-01 00:00:00,41.723,25.347,147.1239,18.658,100.92,20.549
2017-11-02 00:00:00,42.028,25.295,146.4744,18.728,101.59,20.392
2017-11-03 00:00:00,43.125,25.141,144.7838,18.842,101.41,20.236
2017-11-06 00:00:00,43.563,25.024,144.0769,18.821,100.78,20.138
2017-11-07 00:00:00,43.703,25.014,144.5641,18.903,98.75,20.779
2017-11-08 00:00:00,44.06,24.955,144.7742,18.946,97.64,21.087
2017-11-09 00:00:00,43.97,24.971,143.5611,19.266,97.63,21.587
2017-11-10 00:00:00,43.668,25.215,142.4723,19.27,97.51,21.664
2017-11-13 00:00:00,43.493,25.098,141.7463,19.238,97.86,21.595
2017-11-14 00:00:00,42.835,25.264,142.2144,19.283,97.27,21.526
2017-11-15 00:00:00,42.27,25.5,140.5046,19.597,98.19,21.818
2017-11-16 00:00:00,42.775,25.474,142.4341,19.226,98.47,21.599
2017-11-17 00:00:00,42.538,25.417,142.2908,19.368,98.14,21.366
2017-11-20 00:00:00,42.495,24.892,143.7617,19.303,99.01,20.985
2017-11-21 00:00:00,43.285,24.814,145.1372,19.158,98.93,21.157
2017-11-22 00:00:00,43.74,24.551,144.9652,19.165,98.64,20.987
2017-11-24 00:00:00,43.743,24.549,145.0321,19.162,98.32,20.899
2017-11-27 00:00:00,43.523,24.482,145.1658,18.914,97.93,20.736
2017-11-28 00:00:00,43.268,24.702,145.6339,18.871,101.36,21.502
2017-11-29 00:00:00,42.37,25.379,146.6654,19.338,103.73,21.309
2017-11-30 00:00:00,42.963,25.001,147.0666,19.174,104.52,20.856
2017-12-01 00:00:00,42.763,24.99,147.8212,19.14,104.79,21.072
2017-12-04 00:00:00,42.45,25.485,149.445,19.265,106.95,20.866
2017-12-05 00:00:00,42.41,24.835,148.3847,18.94,105.72,21.581
2017-12-06 00:00:00,42.253,24.592,147.1908,18.694,104.93,21.447
2017-12-07 00:00:00,42.33,24.368,146.6845,18.509,104.62,21.166
2017-12-08 00:00:00,42.343,24.507,147.8689,18.516,105.93,21.25
2017-12-11 00:00:00,43.168,24.302,148.442,18.429,105.62,21.175
2017-12-12 00:00:00,42.925,24.308,149.7124,18.652,106.85,21.405
2017-12-13 00:00:00,43.068,24.13,147.0093,18.667,105.51,21.349
2017-12-14 00:00:00,43.055,24.078,147.0953,18.65,104.66,21.405
2017-12-15 00:00:00,43.493,23.993,145.6625,18.586,106.14,21.156
2017-12-18 00:00:00,44.105,23.927,146.4553,18.587,106.96,21.29
2017-12-19 00:00:00,43.635,24.151,146.3598,18.735,106.51,21.571
2017-12-20 00:00:00,43.588,24.127,146.0923,18.73,106.14,21.588
2017-12-21 00:00:00,43.753,24.104,144.7073,18.706,107.83,21.383
2017-12-22 00:00:00,43.753,23.924,145.6625,18.828,107.45,21.59
2017-12-26 00:00:00,42.643,24.281,145.9777,18.887,107.02,21.562
2017-12-27 00:00:00,42.65,24.309,146.2643,18.672,107.22,21.161
2017-12-28 00:00:00,42.77,24.077,147.1335,18.542,107.79,20.878
2017-12-29 00:00:00,42.308,24.333,146.5413,18.678,106.94,20.934
2018-01-02 00:00:00,43.065,24.264,147.334,18.986,107.95,21.44
2018-01-03 00:00:00,43.058,24.49,151.3839,19.472,108.06,21.609
2018-01-04 00:00:00,43.258,24.265,154.45,19.467,109.04,21.485
2018-01-05 00:00:00,43.75,24.069,155.2046,19.626,108.34,21.509
2018-01-08 00:00:00,43.588,24.091,156.1407,19.925,108.5,21.64
2018-01-09 00:00:00,43.583,24.196,156.4845,20.19,109.05,21.65
2018-01-10 00:00:00,43.573,23.977,156.8188,20.087,110.25,21.323
2018-01-11 00:00:00,43.82,23.867,156.8379,20.209,110.84,21.156
2018-01-12 00:00:00,44.273,23.915,155.8255,20.8,112.67,20.567
2018-01-16 00:00:00,44.048,24.146,156.5036,21.155,112.27,21.091
2018-01-17 00:00:00,44.775,24.126,161.0884,21.614,112.99,20.808
2018-01-18 00:00:00,44.815,24.311,161.5373,21.15,113.26,20.591
2018-01-19 00:00:00,44.615,24.215,155.09,20.451,113.01,20.771
2018-01-22 00:00:00,44.25,24.068,155.3097,20.694,114.33,20.561
2018-01-23 00:00:00,44.26,24.368,158.796,20.317,114.21,20.838
2018-01-24 00:00:00,43.555,24.836,157.9555,20.704,115.67,21.326
2018-01-25 00:00:00,42.778,25.334,158.051,20.738,115.7,21.256
2018-01-26 00:00:00,42.878,25.446,159.8371,20.612,116.32,21.508
2018-01-29 00:00:00,41.99,26.234,159.3214,20.875,116.2,22.128
2018-01-30 00:00:00,41.743,25.983,156.2839,20.989,115.11,22.339
2018-01-31 00:00:00,41.858,25.776,156.3603,20.709,115.67,22.06
2018-02-01 00:00:00,41.945,25.277,155.1186,20.832,116.87,21.889
2018-02-02 00:00:00,40.125,25.646,151.8997,21.582,114.28,23.065
2018-02-05 00:00:00,39.123,27.189,145.6912,23.739,108.8,24.884
2018-02-06 00:00:00,40.758,26.434,148.3752,23.506,112.11,24.397
2018-02-07 00:00:00,39.885,26.218,146.952,22.606,112.87,22.879
2018-02-08 00:00:00,38.788,27.422,140.9727,24.352,107.88,25.729
2018-02-09 00:00:00,39.103,27.122,142.8066,24.609,110.04,25.701
2018-02-12 00:00:00,40.678,24.945,144.6118,22.908,111.74,24.549
2018-02-13 00:00:00,41.085,25.174,143.991,22.747,112.43,23.972
2018-02-14 00:00:00,41.843,24.604,147.8212,21.905,115.03,22.104
2018-02-15 00:00:00,43.248,24.752,149.0151,21.854,115.51,22.352
2018-02-16 00:00:00,43.108,24.616,149.1775,21.975,114.68,21.943
2018-02-20 00:00:00,42.963,24.515,148.2032,21.914,114.71,22.508
2018-02-21 00:00:00,42.768,24.64,147.057,21.883,115.19,22.639
2018-02-22 00:00:00,43.125,24.316,146.312,21.567,114.98,23.006
2018-02-23 00:00:00,43.875,23.599,148.5471,21.089,117.31,22.036
2018-02-26 00:00:00,44.743,23.517,151.4699,20.917,118.77,21.685
2018-02-27 00:00:00,44.598,24.628,149.5309,21.465,117.36,21.825
2018-02-28 00:00:00,44.53,25.028,148.8432,21.753,115.5,22.652
2018-03-01 00:00:00,43.75,25.415,146.9138,22.284,113.43,23.346
2018-03-02 00:00:00,44.053,25.384,147.5633,21.98,113.32,23.144
2018-03-05 00:00:00,44.205,24.763,149.913,21.925,115.06,22.199
2018-03-06 00:00:00,44.168,24.538,148.7381,21.967,115.16,22.343
2018-03-07 00:00:00,43.758,24.737,151.2216,22.08,114.73,22.359
2018-03-08 00:00:00,44.235,24.273,149.2062,22.079,114.74,22.253
2018-03-09 00:00:00,44.995,23.663,152.1672,21.625,118.04,21.319
2018-03-12 00:00:00,45.43,23.31,153.0746,21.568,117.66,21.321
2018-03-13 00:00:00,44.993,24.259,152.1767,21.929,116.25,21.894
2018-03-14 00:00:00,44.61,24.196,151.0305,22.06,114.95,22.386
2018-03-15 00:00:00,44.663,24.174,152.4537,21.796,115.24,21.951
2018-03-16 00:00:00,44.505,23.942,153.0746,21.566,115.44,21.731
2018-03-19 00:00:00,43.825,24.765,150.2951,22.139,114.53,22.126
2018-03-20 00:00:00,43.81,24.557,149.1966,21.959,114.64,22.177
2018-03-21 00:00:00,42.818,25.202,149.6646,21.734,114.74,22.317
2018-03-22 00:00:00,42.213,25.409,145.2709,22.516,109.95,23.769
2018-03-23 00:00:00,41.235,25.902,142.2144,23.383,107.01,24.721
2018-03-26 00:00:00,43.193,25.462,146.4935,22.289,110.31,23.06
2018-03-27 00:00:00,42.085,26.402,145.099,22.983,108.17,24.08
2018-03-28 00:00:00,41.62,26.612,145.6816,23.225,108,24.282
2018-03-29 00:00:00,41.945,26.054,146.5508,22.262,109.97,23.07
2018-04-02 00:00:00,41.67,26.544,143.3415,23.319,107.85,24.073
2018-04-03 00:00:00,42.098,25.939,143.1313,22.824,109.33,23.177
2018-04-04 00:00:00,42.903,24.781,147.2099,22.201,110.99,22.799
2018-04-05 00:00:00,43.2,24.447,147.1239,22.465,111.88,22.462
2018-04-06 00:00:00,42.095,25.996,143.819,23.01,109.09,23.163
2018-04-09 00:00:00,42.513,24.794,145.844,22.615,110.4,22.801
2018-04-10 00:00:00,43.313,24.192,148.4229,22.453,112.51,22.822
2018-04-11 00:00:00,43.11,24.919,148.3943,22.317,110.62,23.36
2018-04-12 00:00:00,43.535,24.229,150.9828,21.914,113.37,22.792
2018-04-13 00:00:00,43.683,23.913,149.6838,21.955,110.3,23.321
2018-04-16 00:00:00,43.955,23.8,150.8108,21.487,110.21,22.253
2018-04-17 00:00:00,44.56,23.661,153.6954,21.615,110.21,21.952
2018-04-18 00:00:00,44.46,23.439,142.1189,21.816,109.32,22.027
2018-04-19 00:00:00,43.2,24.305,141.0777,22.169,111.72,21.904
2018-04-20 00:00:00,41.43,25.204,138.4033,22.747,111.47,22.131
2018-04-23 00:00:00,41.31,25.185,139.3202,21.867,110.93,21.655
2018-04-24 00:00:00,40.735,25.936,139.0337,21.692,110.41,22.365
2018-04-25 00:00:00,40.913,25.333,139.3966,21.58,109.99,22.248
2018-04-26 00:00:00,41.055,24.883,140.1417,20.924,110.1,21.652
2018-04-27 00:00:00,40.58,24.734,139.9124,20.914,109.4,21.208
2018-04-30 00:00:00,41.315,24.012,138.4606,20.111,108.78,21.045
2018-05-01 00:00:00,42.275,24.351,138.4988,20.107,108.78,21.082
2018-05-02 00:00:00,44.143,22.414,136.0631,20.306,107.92,21.067
2018-05-03 00:00:00,44.223,22.759,135.6237,20.3,107.24,21.363
2018-05-04 00:00:00,45.958,21.952,137.4577,19.978,108.43,21.301
2018-05-07 00:00:00,46.29,21.885,136.7986,20.04,109.37,21.159
2018-05-08 00:00:00,46.513,22.558,136.5885,20.176,110.99,21.109
2018-05-09 00:00:00,46.84,22.386,136.2159,20.177,113.41,20.81
2018-05-10 00:00:00,47.51,22.421,137.7729,20.023,114.29,20.59
2018-05-11 00:00:00,47.148,22.303,137.6773,19.839,113.86,20.471
2018-05-14 00:00:00,47.038,22.237,137.8302,19.584,113.9,20.328
2018-05-15 00:00:00,46.61,22.37,137.2953,19.789,113.03,20.756
2018-05-16 00:00:00,47.045,22.309,138.1454,19.578,113.34,20.375
2018-05-17 00:00:00,46.748,22.355,138.0212,19.506,112.96,20.437
2018-05-18 00:00:00,46.578,22.245,137.62,19.304,111.13,20.766
2018-05-21 00:00:00,46.908,22.071,138.9668,19.195,112.15,20.419
2018-05-22 00:00:00,46.79,22.02,138.5847,19.141,113.01,20.333
2018-05-23 00:00:00,47.09,21.802,138.1836,18.933,112.49,20.417
2018-05-24 00:00:00,47.038,21.843,137.6105,18.889,111.23,20.413
2018-05-25 00:00:00,47.145,21.722,137.1998,18.897,110.66,20.417
2018-05-29 00:00:00,46.975,22.067,134.8883,19.338,105.93,22.234
2018-05-30 00:00:00,46.875,22.034,136.2255,18.903,108.35,20.532
2018-05-31 00:00:00,46.718,22.163,134.9742,19.245,107.01,21.099
2018-06-01 00:00:00,47.56,21.729,135.5855,18.88,108.4,20.596
2018-06-04 00:00:00,47.958,21.769,136.6267,18.811,108.45,20.58
2018-06-05 00:00:00,48.328,21.663,137.2571,18.752,107.84,20.683
2018-06-06 00:00:00,48.495,21.679,138.2218,18.832,110.36,20.466
2018-06-07 00:00:00,48.365,21.658,138.8426,18.924,110.8,20.093
2018-06-08 00:00:00,47.925,21.693,139.5877,18.717,111.11,20.13
2018-06-11 00:00:00,47.808,21.762,140.0079,18.83,110.83,20.077
2018-06-12 00:00:00,48.07,21.678,140.2849,18.728,110.19,20.178
2018-06-13 00:00:00,47.675,21.829,139.7883,18.739,109.97,20.314
2018-06-14 00:00:00,47.7,21.821,138.6898,18.738,108.03,20.659
2018-06-15 00:00:00,47.21,22.138,138.8713,18.641,107.9,20.756
2018-06-18 00:00:00,47.185,22.227,138.0021,18.65,108.18,20.845
2018-06-19 00:00:00,46.423,22.568,137.4481,18.853,107.55,20.827
2018-06-20 00:00:00,46.625,22.452,136.235,18.796,107.54,20.915
2018-06-21 00:00:00,46.365,22.953,134.9169,19.031,107.51,20.889
2018-06-22 00:00:00,46.23,22.836,134.9456,18.945,105.75,21.206
2018-06-25 00:00:00,45.543,23.476,132.5672,19.662,104.79,21.595
2018-06-26 00:00:00,46.108,23.237,132.8442,19.566,104.86,21.591
2018-06-27 00:00:00,46.04,23.69,131.3159,19.95,103.24,22.075
2018-06-28 00:00:00,46.375,23.428,133.7612,19.93,104.93,22.048
2018-06-29 00:00:00,46.278,23.232,133.4364,19.708,104.2,21.694
2018-07-02 00:00:00,46.795,23.132,133.5892,19.762,105.08,21.623
2018-07-03 00:00:00,45.98,23.547,133.3122,19.815,103.61,21.87
2018-07-05 00:00:00,46.35,23.183,135.0888,19.58,103.72,21.627
2018-07-06 00:00:00,46.993,22.713,136.0918,19.288,104.06,21.245
2018-07-09 00:00:00,47.645,22.268,137.9161,19.158,107.28,21.098
2018-07-10 00:00:00,47.588,22.163,138.2218,19.208,106.62,21.449
2018-07-11 00:00:00,46.97,22.485,138.4415,19.35,106.39,21.687
2018-07-12 00:00:00,47.758,22.389,139.8838,19.233,106.85,21.602
2018-07-13 00:00:00,47.833,22.311,139.3584,19.229,106.36,21.178
2018-07-16 00:00:00,47.728,22.323,138.9382,19.332,110.58,20.771
2018-07-17 00:00:00,47.863,22.278,137.0565,19.999,110.5,20.657
2018-07-18 00:00:00,47.6,22.364,138.0403,19.172,111.53,20.415
2018-07-19 00:00:00,47.97,22.632,142.5487,19.202,109.89,20.546
2018-07-20 00:00:00,47.86,22.477,139.7883,19.18,111.28,20.598
2018-07-23 00:00:00,47.903,22.136,139.1674,19.155,113.35,20.738
2018-07-24 00:00:00,48.25,21.993,139.8169,19.106,114.15,20.679
2018-07-25 00:00:00,48.705,21.665,140.0461,18.891,115.18,20.479
2018-07-26 00:00:00,48.553,22.084,140.1321,19.152,114.85,20.689
2018-07-27 00:00:00,47.745,22.695,138.6421,19.233,116.03,20.672
2018-07-30 00:00:00,47.478,23.096,138.9668,19.343,116.73,20.841
2018-07-31 00:00:00,47.573,22.868,138.4319,18.999,114.95,20.985
2018-08-01 00:00:00,50.375,21.773,137.066,18.868,115.66,20.869
2018-08-02 00:00:00,51.848,21.709,136.5502,18.689,116.15,20.851
2018-08-03 00:00:00,51.998,21.669,141.0777,19.144,117.09,20.469
2018-08-06 00:00:00,52.268,21.424,139.4826,18.932,117.12,20.479
2018-08-07 00:00:00,51.778,21.521,140.4187,18.988,117.55,20.263
2018-08-08 00:00:00,51.813,21.524,140.304,19.042,117.79,20.036
2018-08-09 00:00:00,52.22,22.013,138.2791,19.091,116.88,20.224
2018-08-10 00:00:00,51.883,22.007,138.0021,19.193,115.73,20.611
2018-08-13 00:00:00,52.218,22.274,136.3115,19.391,113.89,21.51
2018-08-14 00:00:00,52.438,22.021,136.9323,18.972,114.65,21.449
2018-08-15 00:00:00,52.56,22.351,137.4577,19.322,113.7,22.067
2018-08-16 00:00:00,53.33,22.583,138.8235,19.044,114.77,21.665
2018-08-17 00:00:00,54.395,22.931,139.5113,18.979,114.77,21.551
2018-08-20 00:00:00,53.865,22.893,139.9411,18.875,114.62,21.404
2018-08-21 00:00:00,53.76,22.672,139.4253,18.858,115.32,21.181
2018-08-22 00:00:00,53.763,22.458,138.728,18.831,114.97,21.085
2018-08-23 00:00:00,53.873,22.746,138.8522,18.867,114.73,21.118
2018-08-24 00:00:00,54.04,22.772,139.4922,18.738,114.68,20.949
2018-08-27 00:00:00,54.485,22.655,140.113,18.682,116.71,20.849
2018-08-28 00:00:00,54.925,22.928,140.0175,18.827,116.14,20.953
2018-08-29 00:00:00,55.745,23.025,140.9249,18.749,115.76,21.029
2018-08-30 00:00:00,56.258,23.361,139.3871,18.946,115.19,21.196
2018-08-31 00:00:00,56.908,23.616,139.9124,18.916,114.58,21.134
2018-09-04 00:00:00,57.09,24.083,139.1483,19.117,115.15,21.12
2018-09-05 00:00:00,56.718,24.116,140.0844,19.26,114.59,21.176
2018-09-06 00:00:00,55.775,23.968,139.8265,19.239,114.1,21.313
2018-09-07 00:00:00,55.325,24.452,138.9286,19.313,114.32,21.088
2018-09-10 00:00:00,54.583,24.41,139.1196,19.38,113.71,21.137
2018-09-11 00:00:00,55.963,24.58,139.922,19.338,114.43,20.91
2018-09-12 00:00:00,55.268,24.348,139.9984,19.238,113.08,21.087
2018-09-13 00:00:00,56.603,24.265,142.2717,19.171,113.52,20.687
2018-09-14 00:00:00,55.96,24.103,141.6795,19.188,113.5,20.574
2018-09-17 00:00:00,54.47,25.049,141.307,19.313,113.84,20.661
2018-09-18 00:00:00,54.56,25.389,141.8992,19.308,114.3,20.5
2018-09-19 00:00:00,54.593,25.395,142.3767,19.244,117.62,20.334
2018-09-20 00:00:00,55.008,24.981,144.373,19.231,118.63,20.184
2018-09-21 00:00:00,54.415,24.78,144.5641,19.06,117.85,20.555
2018-09-24 00:00:00,55.198,24.508,143.3033,19.119,116.72,20.839
2018-09-25 00:00:00,55.548,24.627,142.2335,19.196,116.39,20.9
2018-09-26 00:00:00,55.105,24.543,144.8124,19.561,115.02,21.115
2018-09-27 00:00:00,56.238,24.594,144.7073,19.556,114.52,21.256
2018-09-28 00:00:00,56.435,24.664,144.4303,19.524,112.84,21.654
2018-10-01 00:00:00,56.815,24.496,146.1401,19.531,113.5,21.511
2018-10-02 00:00:00,57.32,24.778,146.8565,19.559,113.97,21.482
2018-10-03 00:00:00,58.018,25.035,146.3502,19.616,115.04,21.2
2018-10-04 00:00:00,56.998,25.442,144.5259,19.868,115.27,21.499
2018-10-05 00:00:00,56.073,25.749,142.3481,20.087,114.62,21.689
2018-10-08 00:00:00,55.943,26.008,141.7368,20.321,115.32,21.592
2018-10-09 00:00:00,56.718,25.947,140.6383,20.347,114.52,21.718
2018-10-10 00:00:00,54.09,27.131,136.2924,21.179,111.47,22.748
2018-10-11 00:00:00,53.613,27.313,132.7869,21.671,108.13,23.29
2018-10-12 00:00:00,55.528,26.479,134.5348,21.358,106.95,22.851
2018-10-15 00:00:00,54.34,26.382,134.8023,21.206,106.34,22.841
2018-10-16 00:00:00,55.538,25.66,138.6134,22.413,108.62,22.045
2018-10-17 00:00:00,55.298,25.793,128.0397,21.352,109.83,21.804
2018-10-18 00:00:00,54.005,26.529,124.6967,21.926,108.09,22.372
2018-10-19 00:00:00,54.828,26.47,123.3117,21.269,107.91,22.353
2018-10-22 00:00:00,55.163,26.396,124.1904,21.414,106.36,22.591
2018-10-23 00:00:00,55.683,26.597,125.3271,21.575,105.25,23.033
2018-10-24 00:00:00,53.773,27.776,121.5064,22.546,103.29,24.263
2018-10-25 00:00:00,54.95,27.348,120.7805,22.019,104.86,23.843
2018-10-26 00:00:00,54.075,28.017,119.1949,22.523,103.42,24.63
2018-10-29 00:00:00,53.06,28.666,114.2758,23.545,104.85,24.157
2018-10-30 00:00:00,53.325,27.928,110.2259,23.37,106.7,23.672
2018-10-31 00:00:00,54.715,27.689,110.2546,23.701,109.02,23.265
2018-11-01 00:00:00,55.555,27.636,111.5918,22.928,108.98,23.129
2018-11-02 00:00:00,51.87,28.02,110.4838,23.052,108.38,23.397
2018-11-05 00:00:00,50.398,27.778,114.677,23.421,109.09,23.163
2018-11-06 00:00:00,50.943,27.477,117.5998,23.659,109.6,22.641
2018-11-07 00:00:00,52.488,26.67,119.2427,23.866,111.48,21.475
2018-11-08 00:00:00,52.123,26.641,117.8481,23.543,112.38,21.673
2018-11-09 00:00:00,51.118,27.427,118.001,23.357,111.29,21.854
2018-11-12 00:00:00,48.543,27.926,115.4793,23.954,108.95,22.705
2018-11-13 00:00:00,48.058,28.048,115.422,23.879,109.59,22.328
2018-11-14 00:00:00,46.7,28.949,114.8107,24.3,107.33,23.315
2018-11-15 00:00:00,47.853,28.892,115.9951,24.194,110.07,23.178
2018-11-16 00:00:00,48.383,28.853,116.1193,23.957,109.99,22.86
2018-11-19 00:00:00,46.465,29.713,114.9158,24.525,110.83,22.909
2018-11-20 00:00:00,44.245,30.627,111.9452,24.955,108.45,23.632
2018-11-21 00:00:00,44.195,30.135,113.2538,24.557,107.64,23.632
2018-11-23 00:00:00,43.073,29.908,111.9357,24.942,106.65,24.196
2018-11-26 00:00:00,43.655,29.085,114.1994,24.341,109.26,23.517
2018-11-27 00:00:00,43.56,28.618,114.6483,24.216,109.72,23.185
2018-11-28 00:00:00,45.235,28.424,117.4852,23.606,110.94,23.177
2018-11-29 00:00:00,44.888,28.672,116.0333,23.817,110.06,23.341
2018-11-30 00:00:00,44.645,28.678,118.6982,23.614,111.19,23.238
2018-12-03 00:00:00,46.205,27.287,119.6916,22.975,112.24,22.502
2018-12-04 00:00:00,44.173,27.887,116.1479,23.733,107.23,24.487
2018-12-06 00:00:00,43.68,27.953,118.3544,24.024,105.19,25.585
2018-12-07 00:00:00,42.123,29.031,113.9893,25.238,103.29,25.854
2018-12-10 00:00:00,42.4,28.796,115.699,25.049,101.36,26.247
2018-12-11 00:00:00,42.158,29.109,115.4698,24.966,100.37,26.491
2018-12-12 00:00:00,42.275,28.729,115.7277,24.688,101.02,25.95
2018-12-13 00:00:00,42.738,28.7,115.3169,24.677,101.12,25.915
2018-12-14 00:00:00,41.37,29.537,114.5242,25.185,100.29,26.281
2018-12-17 00:00:00,40.985,30.637,110.8945,26.119,99.01,26.486
2018-12-18 00:00:00,41.518,30.795,111.4199,25.858,98.54,26.943
2018-12-19 00:00:00,40.223,30.939,111.2097,25.827,97.29,26.65
2018-12-20 00:00:00,39.208,32.074,107.9526,27.113,96.45,27.13
2018-12-21 00:00:00,37.683,33.162,105.9659,27.483,94.17,28.059
2018-12-24 00:00:00,36.708,34.91,102.747,28.018,92.14,29.338
2018-12-26 00:00:00,39.293,32.205,106.3957,26.876,95.96,26.71
2018-12-27 00:00:00,39.038,32.327,108.6786,26.601,97.04,27.06
2018-12-28 00:00:00,39.058,31.68,107.9622,25.922,96.83,25.561
2018-12-31 00:00:00,39.435,30.81,108.5735,25.23,97.62,24.954
2019-01-02 00:00:00,39.48,30.12,110.0444,24.884,99.31,24.226
2019-01-03 00:00:00,35.548,31.233,107.8476,25.613,97.11,25.389
2019-01-04 00:00:00,37.065,29.655,112.0598,24.48,100.69,24.036
2019-01-07 00:00:00,36.983,29.215,112.8526,24.248,100.76,23.941
2019-01-08 00:00:00,37.688,28.688,114.4573,24.075,100.57,23.591
2019-01-09 00:00:00,38.328,28.191,115.2787,24.007,100.4,23.433
2019-01-10 00:00:00,38.45,28.431,116.3294,23.735,100.39,22.934
2019-01-11 00:00:00,38.073,27.741,116.0142,23.11,99.91,23.009
2019-01-14 00:00:00,37.5,27.688,114.9922,23.094,100.94,22.292
2019-01-15 00:00:00,38.268,26.824,116.2721,22.78,101.68,21.782
2019-01-16 00:00:00,38.735,26.582,116.167,22.636,102.5,21.505
2019-01-17 00:00:00,38.965,26.459,116.7115,22.674,102.92,22.234
2019-01-18 00:00:00,39.205,26.336,118.2684,22.451,104.59,21.298
2019-01-22 00:00:00,38.325,27.213,117.0267,23.593,102.94,21.99
2019-01-23 00:00:00,38.48,27.266,126.9317,22.662,102.68,22.078
2019-01-24 00:00:00,38.175,27.175,126.5879,22.404,102.74,21.967
2019-01-25 00:00:00,39.44,26.053,127.9633,21.953,103.39,21.394
2019-01-28 00:00:00,39.075,26.446,128.2499,22.13,103.88,21.564
2019-01-29 00:00:00,38.67,26.881,128.3072,22.367,104.17,21.586
2019-01-30 00:00:00,41.313,25.472,128.3549,21.882,104.41,21.492
2019-01-31 00:00:00,41.61,25.654,128.3931,21.883,103.5,21.474
2019-02-01 00:00:00,41.63,25.323,128.0875,21.726,103.88,21.115
2019-02-04 00:00:00,42.813,24.976,129.1286,21.422,104.25,21.091
2019-02-05 00:00:00,43.545,24.776,129.4725,21.095,103.79,20.782
2019-02-06 00:00:00,43.56,25.149,130.208,21.128,103.74,20.692
2019-02-07 00:00:00,42.735,25.414,127.2183,21.811,102.38,21.356
2019-02-08 00:00:00,42.603,25.53,127.715,21.705,101.36,21.675
2019-02-11 00:00:00,42.358,25.378,127.9824,21.713,100.88,21.41
2019-02-12 00:00:00,42.723,25.233,129.9501,21.435,102.6,21.31
2019-02-13 00:00:00,42.545,25.498,131.3542,21.44,103.09,21.003
2019-02-14 00:00:00,42.7,25.168,130.3608,21.517,102.42,21.134
2019-02-15 00:00:00,42.605,24.953,131.8413,21.356,105.55,20.739
2019-02-19 00:00:00,42.733,24.566,132.4812,21.153,105.18,20.75
2019-02-20 00:00:00,43.008,24.348,131.8126,20.883,105.69,20.772
2019-02-21 00:00:00,42.765,24.565,131.6598,21.067,105.47,20.821
2019-02-22 00:00:00,43.243,24.51,133.0066,20.913,105,20.849
